,STOP_NAME,HOUR,LAT,LONG,PCT_CHECKINS_mean
7,QUAI DE LA GARE,2018-01-01 21:00:00,48.8370451202,2.37282572454,2.67
8,QUAI DE LA GARE,2018-01-01 05:00:00,48.8370451202,2.37282572454,0.405
9,QUAI DE LA GARE,2018-01-01 06:00:00,48.8370451202,2.37282572454,1.035
25,QUAI DE LA RAPEE,2018-01-01 12:00:00,48.8465154069,2.36587346665,6.155
26,QUAI DE LA RAPEE,2018-01-01 13:00:00,48.8465154069,2.36587346665,5.135
27,QUAI DE LA RAPEE,2018-01-01 18:00:00,48.8465154069,2.36587346665,12.535
28,QUAI DE LA RAPEE,2018-01-01 20:00:00,48.8465154069,2.36587346665,3.505
50,QUATRE SEPTEMBRE,2018-01-01 10:00:00,48.869585243500005,2.33621884752,1.83
51,QUATRE SEPTEMBRE,2018-01-01 14:00:00,48.869585243500005,2.33621884752,4.83
52,QUATRE SEPTEMBRE,2018-01-01 21:00:00,48.869585243500005,2.33621884752,3.2300000000000004
53,QUATRE SEPTEMBRE,2018-01-01 04:00:00,48.869585243500005,2.33621884752,0.0
54,QUATRE SEPTEMBRE,2018-01-01 06:00:00,48.869585243500005,2.33621884752,0.18
76,BIBLIOTHEQUE FRANCOIS MITTERRAND,2018-01-01 12:00:00,48.8302584573,2.3763107213900003,4.825
77,BIBLIOTHEQUE FRANCOIS MITTERRAND,2018-01-01 17:00:00,48.8302584573,2.3763107213900003,14.415
78,BIBLIOTHEQUE FRANCOIS MITTERRAND,2018-01-01 01:00:00,48.8302584573,2.3763107213900003,0.12
79,BIBLIOTHEQUE FRANCOIS MITTERRAND,2018-01-01 05:00:00,48.8302584573,2.3763107213900003,0.575
80,BIBLIOTHEQUE FRANCOIS MITTERRAND,2018-01-01 07:00:00,48.8302584573,2.3763107213900003,3.25
91,RAMBUTEAU,2018-01-01 12:00:00,48.861204990299996,2.3534957401299996,4.550000000000002
92,RAMBUTEAU,2018-01-01 13:00:00,48.861204990299996,2.3534957401299996,5.055
93,RAMBUTEAU,2018-01-01 14:00:00,48.861204990299996,2.3534957401299996,4.915
94,RAMBUTEAU,2018-01-01 07:00:00,48.861204990299996,2.3534957401299996,1.565
113,PORTE DAUPHINE,2018-01-01 00:00:00,48.871466578100005,2.2770830170500003,0.46
114,PORTE DAUPHINE,2018-01-01 01:00:00,48.871466578100005,2.2770830170500003,0.08
115,PORTE DAUPHINE,2018-01-01 22:00:00,48.871466578100005,2.2770830170500003,1.85
116,PORTE DAUPHINE,2018-01-01 23:00:00,48.871466578100005,2.2770830170500003,1.055
117,PORTE DAUPHINE,2018-01-01 03:00:00,48.871466578100005,2.2770830170500003,0.01
118,PORTE DAUPHINE,2018-01-01 04:00:00,48.871466578100005,2.2770830170500003,0.025
135,PORTE D'AUTEUIL,2018-01-01 00:00:00,48.84797154060001,2.25774468038,0.945
136,PORTE D'AUTEUIL,2018-01-01 04:00:00,48.84797154060001,2.25774468038,0.255
156,PORTE DE BAGNOLET,2018-01-01 15:00:00,48.8645851911,2.40875994842,4.68
157,PORTE DE BAGNOLET,2018-01-01 01:00:00,48.8645851911,2.40875994842,0.14500000000000002
158,PORTE DE BAGNOLET,2018-01-01 03:00:00,48.8645851911,2.40875994842,0.0
159,PORTE DE BAGNOLET,2018-01-01 04:00:00,48.8645851911,2.40875994842,0.0
160,PORTE DE BAGNOLET,2018-01-01 08:00:00,48.8645851911,2.40875994842,17.42
174,PORTE DE CHAMPERRET,2018-01-01 13:00:00,48.8857931052,2.2925823141,4.9350000000000005
175,PORTE DE CHAMPERRET,2018-01-01 19:00:00,48.8857931052,2.2925823141,7.205
176,PORTE DE CHAMPERRET,2018-01-01 23:00:00,48.8857931052,2.2925823141,1.06
177,PORTE DE CHAMPERRET,2018-01-01 02:00:00,48.8857931052,2.2925823141,0.0
178,PORTE DE CHAMPERRET,2018-01-01 03:00:00,48.8857931052,2.2925823141,0.0
195,PORTE DE CHARENTON,2018-01-01 00:00:00,48.832304960500004,2.39918151028,0.64
196,PORTE DE CHARENTON,2018-01-01 19:00:00,48.832304960500004,2.39918151028,7.7
200,COUR SAINT-EMILION,2018-01-01 21:00:00,48.8333385593,2.38663240207,3.67
201,COUR SAINT-EMILION,2018-01-01 03:00:00,48.8333385593,2.38663240207,0.0
202,COUR SAINT-EMILION,2018-01-01 06:00:00,48.8333385593,2.38663240207,0.645
221,CRETEIL-L'ECHAT (HOPITAL MONDOR),2018-01-01 10:00:00,48.796740766599996,2.44943317569,4.26
222,CRETEIL-L'ECHAT (HOPITAL MONDOR),2018-01-01 19:00:00,48.796740766599996,2.44943317569,6.04
223,CRETEIL-L'ECHAT (HOPITAL MONDOR),2018-01-01 20:00:00,48.796740766599996,2.44943317569,2.96
224,CRETEIL-L'ECHAT (HOPITAL MONDOR),2018-01-01 22:00:00,48.796740766599996,2.44943317569,0.6100000000000001
225,CRETEIL-L'ECHAT (HOPITAL MONDOR),2018-01-01 06:00:00,48.796740766599996,2.44943317569,1.505
226,CRETEIL-L'ECHAT (HOPITAL MONDOR),2018-01-01 07:00:00,48.796740766599996,2.44943317569,5.0
250,CRETEIL-PREFECTURE (HOTEL DE VILLE),2018-01-01 00:00:00,48.779905317,2.45936839626,0.22
251,CRETEIL-PREFECTURE (HOTEL DE VILLE),2018-01-01 10:00:00,48.779905317,2.45936839626,4.35
252,CRETEIL-PREFECTURE (HOTEL DE VILLE),2018-01-01 14:00:00,48.779905317,2.45936839626,5.94
253,CRETEIL-PREFECTURE (HOTEL DE VILLE),2018-01-01 19:00:00,48.779905317,2.45936839626,5.885
254,CRETEIL-PREFECTURE (HOTEL DE VILLE),2018-01-01 01:00:00,48.779905317,2.45936839626,0.015
255,CRETEIL-PREFECTURE (HOTEL DE VILLE),2018-01-01 22:00:00,48.779905317,2.45936839626,1.125
256,CRETEIL-PREFECTURE (HOTEL DE VILLE),2018-01-01 03:00:00,48.779905317,2.45936839626,0.0
275,CRETEIL-UNIVERSITE,2018-01-01 13:00:00,48.7899783103,2.45045317792,5.845
276,CRETEIL-UNIVERSITE,2018-01-01 18:00:00,48.7899783103,2.45045317792,7.715
277,CRETEIL-UNIVERSITE,2018-01-01 21:00:00,48.7899783103,2.45045317792,1.245
278,CRETEIL-UNIVERSITE,2018-01-01 22:00:00,48.7899783103,2.45045317792,0.835
298,CRIMEE,2018-01-01 23:00:00,48.8907889695,2.3773157556,0.975
299,CRIMEE,2018-01-01 05:00:00,48.8907889695,2.3773157556,0.98
300,LES AGNETTES-ASNIERES-GENNEVILLIERS,2018-01-01 11:00:00,48.9231037797,2.2862795775299998,3.985
301,LES AGNETTES-ASNIERES-GENNEVILLIERS,2018-01-01 02:00:00,48.9231037797,2.2862795775299998,0.01
302,LES AGNETTES-ASNIERES-GENNEVILLIERS,2018-01-01 07:00:00,48.9231037797,2.2862795775299998,12.78
326,LES COURTILLES,2018-01-01 12:00:00,48.9307570033,2.28417444828,3.765
327,LES COURTILLES,2018-01-01 03:00:00,48.9307570033,2.28417444828,0.0
328,LES COURTILLES,2018-01-01 06:00:00,48.9307570033,2.28417444828,5.300000000000002
346,BOURSE,2018-01-01 14:00:00,48.868695977799995,2.34072072367,3.855
347,BOURSE,2018-01-01 17:00:00,48.868695977799995,2.34072072367,15.84
348,BOURSE,2018-01-01 18:00:00,48.868695977799995,2.34072072367,20.38
349,BOURSE,2018-01-01 22:00:00,48.868695977799995,2.34072072367,2.47
350,BOURSE,2018-01-01 23:00:00,48.868695977799995,2.34072072367,2.495
351,BOURSE,2018-01-01 02:00:00,48.868695977799995,2.34072072367,0.005
369,BREGUET-SABIN,2018-01-01 12:00:00,48.856140713,2.3702093411000003,4.195
370,BREGUET-SABIN,2018-01-01 13:00:00,48.856140713,2.3702093411000003,4.18
371,BREGUET-SABIN,2018-01-01 02:00:00,48.856140713,2.3702093411000003,0.015
372,BREGUET-SABIN,2018-01-01 04:00:00,48.856140713,2.3702093411000003,0.0
373,BREGUET-SABIN,2018-01-01 06:00:00,48.856140713,2.3702093411000003,1.015
392,CRETEIL-P. LAC,2018-01-01 22:00:00,48.7687151253,2.4645649932099998,0.755
393,CRETEIL-P. LAC,2018-01-01 02:00:00,48.7687151253,2.4645649932099998,0.01
416,RANELAGH,2018-01-01 20:00:00,48.8554850495,2.27010913895,3.63
417,RANELAGH,2018-01-01 22:00:00,48.8554850495,2.27010913895,1.745
418,RANELAGH,2018-01-01 09:00:00,48.8554850495,2.27010913895,7.8
441,RASPAIL,2018-01-01 13:00:00,48.8389642807,2.33075419209,5.315
442,RASPAIL,2018-01-01 15:00:00,48.8389642807,2.33075419209,6.1400000000000015
443,RASPAIL,2018-01-01 23:00:00,48.8389642807,2.33075419209,1.935
461,REAUMUR-SEBASTOPOL,2018-01-01 13:00:00,48.866235133,2.3525493044,4.4049999999999985
462,REAUMUR-SEBASTOPOL,2018-01-01 18:00:00,48.866235133,2.3525493044,13.905
463,REAUMUR-SEBASTOPOL,2018-01-01 19:00:00,48.866235133,2.3525493044,10.53
464,REAUMUR-SEBASTOPOL,2018-01-01 04:00:00,48.866235133,2.3525493044,0.01
484,RENNES,2018-01-01 15:00:00,48.848457848500004,2.32778212715,6.91
485,RENNES,2018-01-01 18:00:00,48.848457848500004,2.32778212715,11.925
486,RENNES,2018-01-01 19:00:00,48.848457848500004,2.32778212715,8.760000000000002
513,PORTE DE CHOISY,2018-01-01 21:00:00,48.8197612667,2.36401545947,1.895
514,PORTE DE CHOISY,2018-01-01 23:00:00,48.8197612667,2.36401545947,0.94
515,PORTE DE CHOISY,2018-01-01 04:00:00,48.8197612667,2.36401545947,0.0
528,PORTE DE CLICHY,2018-01-01 10:00:00,48.8941683862,2.3155992191799997,3.87
529,PORTE DE CLICHY,2018-01-01 13:00:00,48.8941683862,2.3155992191799997,4.32
530,PORTE DE CLICHY,2018-01-01 14:00:00,48.8941683862,2.3155992191799997,4.515
531,PORTE DE CLICHY,2018-01-01 19:00:00,48.8941683862,2.3155992191799997,6.74
532,PORTE DE CLICHY,2018-01-01 20:00:00,48.8941683862,2.3155992191799997,3.765
533,PORTE DE CLICHY,2018-01-01 21:00:00,48.8941683862,2.3155992191799997,2.17
534,PORTE DE CLICHY,2018-01-01 02:00:00,48.8941683862,2.3155992191799997,0.005
535,PORTE DE CLICHY,2018-01-01 09:00:00,48.8941683862,2.3155992191799997,5.84
550,PORTE DE CLIGNANCOURT,2018-01-01 13:00:00,48.897764771400006,2.34486089248,5.165
551,PORTE DE CLIGNANCOURT,2018-01-01 15:00:00,48.897764771400006,2.34486089248,6.62
552,PORTE DE CLIGNANCOURT,2018-01-01 17:00:00,48.897764771400006,2.34486089248,11.2
553,PORTE DE CLIGNANCOURT,2018-01-01 06:00:00,48.897764771400006,2.34486089248,2.645
578,PORTE DE LA CHAPELLE,2018-01-01 14:00:00,48.8983929533,2.3593939011200002,4.94
579,PORTE DE LA CHAPELLE,2018-01-01 17:00:00,48.8983929533,2.3593939011200002,8.91
580,PORTE DE LA CHAPELLE,2018-01-01 18:00:00,48.8983929533,2.3593939011200002,7.5
581,PORTE DE LA CHAPELLE,2018-01-01 01:00:00,48.8983929533,2.3593939011200002,0.15
582,PORTE DE LA CHAPELLE,2018-01-01 06:00:00,48.8983929533,2.3593939011200002,3.46
600,CRIMEE,2018-01-01 09:00:00,48.8907889695,2.3773157556,8.86
623,CROIX DE CHAVAUX (JACQUES DUCLOS),2018-01-01 14:00:00,48.8579655921,2.43555571977,4.295
624,CROIX DE CHAVAUX (JACQUES DUCLOS),2018-01-01 17:00:00,48.8579655921,2.43555571977,8.49
625,CROIX DE CHAVAUX (JACQUES DUCLOS),2018-01-01 01:00:00,48.8579655921,2.43555571977,0.12
626,CROIX DE CHAVAUX (JACQUES DUCLOS),2018-01-01 20:00:00,48.8579655921,2.43555571977,2.905
627,CROIX DE CHAVAUX (JACQUES DUCLOS),2018-01-01 05:00:00,48.8579655921,2.43555571977,1.635
628,CROIX DE CHAVAUX (JACQUES DUCLOS),2018-01-01 07:00:00,48.8579655921,2.43555571977,8.43
646,DANUBE,2018-01-01 10:00:00,48.8819319996,2.3934454523900004,4.3900000000000015
647,DANUBE,2018-01-01 16:00:00,48.8819319996,2.3934454523900004,7.035
648,DANUBE,2018-01-01 18:00:00,48.8819319996,2.3934454523900004,5.1549999999999985
649,DANUBE,2018-01-01 20:00:00,48.8819319996,2.3934454523900004,1.505
650,DANUBE,2018-01-01 02:00:00,48.8819319996,2.3934454523900004,0.005
651,DANUBE,2018-01-01 05:00:00,48.8819319996,2.3934454523900004,1.66
673,DAUMESNIL,2018-01-01 00:00:00,48.839567198299996,2.39595292659,0.565
674,DAUMESNIL,2018-01-01 10:00:00,48.839567198299996,2.39595292659,4.43
675,DAUMESNIL,2018-01-01 13:00:00,48.839567198299996,2.39595292659,4.985
676,DAUMESNIL,2018-01-01 18:00:00,48.839567198299996,2.39595292659,7.574999999999998
677,DAUMESNIL,2018-01-01 06:00:00,48.839567198299996,2.39595292659,1.61
678,DAUMESNIL,2018-01-01 08:00:00,48.839567198299996,2.39595292659,16.54
709,FR. POPULAIRE,2018-01-01 00:00:00,48.906567146,2.3659203194,0.28500000000000003
710,FR. POPULAIRE,2018-01-01 13:00:00,48.906567146,2.3659203194,3.765
711,FR. POPULAIRE,2018-01-01 19:00:00,48.906567146,2.3659203194,8.6
712,FR. POPULAIRE,2018-01-01 22:00:00,48.906567146,2.3659203194,1.06
713,FR. POPULAIRE,2018-01-01 23:00:00,48.906567146,2.3659203194,0.7050000000000001
734,ALEXANDRE DUMAS,2018-01-01 00:00:00,48.8563773572,2.3945619445599995,0.665
735,ALEXANDRE DUMAS,2018-01-01 10:00:00,48.8563773572,2.3945619445599995,4.065
736,ALEXANDRE DUMAS,2018-01-01 01:00:00,48.8563773572,2.3945619445599995,0.115
737,ALEXANDRE DUMAS,2018-01-01 20:00:00,48.8563773572,2.3945619445599995,3.67
738,ALEXANDRE DUMAS,2018-01-01 03:00:00,48.8563773572,2.3945619445599995,0.0
739,ALEXANDRE DUMAS,2018-01-01 05:00:00,48.8563773572,2.3945619445599995,0.585
740,ALEXANDRE DUMAS,2018-01-01 08:00:00,48.8563773572,2.3945619445599995,14.535
760,BROCHANT,2018-01-01 10:00:00,48.8905871866,2.32017475579,4.7650000000000015
761,BROCHANT,2018-01-01 12:00:00,48.8905871866,2.32017475579,4.44
762,BROCHANT,2018-01-01 14:00:00,48.8905871866,2.32017475579,4.565
763,BROCHANT,2018-01-01 16:00:00,48.8905871866,2.32017475579,6.205
764,BROCHANT,2018-01-01 19:00:00,48.8905871866,2.32017475579,6.7650000000000015
765,BROCHANT,2018-01-01 20:00:00,48.8905871866,2.32017475579,4.055
766,BROCHANT,2018-01-01 21:00:00,48.8905871866,2.32017475579,2.35
767,BROCHANT,2018-01-01 23:00:00,48.8905871866,2.32017475579,1.955
768,BROCHANT,2018-01-01 09:00:00,48.8905871866,2.32017475579,9.52
788,M. MONTROUGE,2018-01-01 00:00:00,48.8186764099,2.3197403133,0.24
789,M. MONTROUGE,2018-01-01 12:00:00,48.8186764099,2.3197403133,3.7
790,M. MONTROUGE,2018-01-01 16:00:00,48.8186764099,2.3197403133,5.29
791,M. MONTROUGE,2018-01-01 23:00:00,48.8186764099,2.3197403133,0.5900000000000001
792,M. MONTROUGE,2018-01-01 02:00:00,48.8186764099,2.3197403133,0.01
805,REPUBLIQUE,2018-01-01 14:00:00,48.8675034238,2.36382614398,4.705
806,REPUBLIQUE,2018-01-01 18:00:00,48.8675034238,2.36382614398,10.535
807,REPUBLIQUE,2018-01-01 06:00:00,48.8675034238,2.36382614398,0.7
808,REPUBLIQUE,2018-01-01 09:00:00,48.8675034238,2.36382614398,6.225
829,REUILLY-DIDEROT,2018-01-01 18:00:00,48.8473545169,2.38680844578,8.535
830,REUILLY-DIDEROT,2018-01-01 04:00:00,48.8473545169,2.38680844578,0.0
831,REUILLY-DIDEROT,2018-01-01 06:00:00,48.8473545169,2.38680844578,1.525
850,RICHARD LENOIR,2018-01-01 16:00:00,48.859873621700004,2.37191397876,7.12
851,RICHARD LENOIR,2018-01-01 18:00:00,48.859873621700004,2.37191397876,11.79
852,RICHARD LENOIR,2018-01-01 20:00:00,48.859873621700004,2.37191397876,4.13
853,RICHARD LENOIR,2018-01-01 21:00:00,48.859873621700004,2.37191397876,2.605
854,RICHARD LENOIR,2018-01-01 06:00:00,48.859873621700004,2.37191397876,1.15
875,RICHELIEU-DROUOT,2018-01-01 12:00:00,48.8720134638,2.34005178574,5.9849999999999985
876,RICHELIEU-DROUOT,2018-01-01 19:00:00,48.8720134638,2.34005178574,12.77
877,RICHELIEU-DROUOT,2018-01-01 01:00:00,48.8720134638,2.34005178574,0.17
878,RICHELIEU-DROUOT,2018-01-01 04:00:00,48.8720134638,2.34005178574,0.0
897,RIQUET,2018-01-01 00:00:00,48.888267620600004,2.3742040160799998,0.6950000000000001
898,RIQUET,2018-01-01 10:00:00,48.888267620600004,2.3742040160799998,5.0
899,RIQUET,2018-01-01 17:00:00,48.888267620600004,2.3742040160799998,7.689999999999999
904,PORTE DE LA VILLETTE,2018-01-01 00:00:00,48.8973898916,2.3855083876700003,1.23
905,PORTE DE LA VILLETTE,2018-01-01 11:00:00,48.8973898916,2.3855083876700003,3.73
906,PORTE DE LA VILLETTE,2018-01-01 18:00:00,48.8973898916,2.3855083876700003,11.56
926,PORTE DE MONTREUIL,2018-01-01 10:00:00,48.853543916099994,2.41062642574,4.1099999999999985
927,PORTE DE MONTREUIL,2018-01-01 16:00:00,48.853543916099994,2.41062642574,8.34
928,PORTE DE MONTREUIL,2018-01-01 01:00:00,48.853543916099994,2.41062642574,0.105
929,PORTE DE MONTREUIL,2018-01-01 22:00:00,48.853543916099994,2.41062642574,1.845
930,PORTE DE MONTREUIL,2018-01-01 04:00:00,48.853543916099994,2.41062642574,0.015
931,PORTE DE MONTREUIL,2018-01-01 05:00:00,48.853543916099994,2.41062642574,1.42
948,PORTE DE PANTIN,2018-01-01 17:00:00,48.889472657700004,2.3957953281599997,10.16
949,PORTE DE PANTIN,2018-01-01 06:00:00,48.889472657700004,2.3957953281599997,1.775
950,PORTE DE PANTIN,2018-01-01 08:00:00,48.889472657700004,2.3957953281599997,8.88
951,PORTE DE PANTIN,2018-01-01 09:00:00,48.889472657700004,2.3957953281599997,6.2
968,PORTE DE SAINT-CLOUD,2018-01-01 00:00:00,48.8379612135,2.25712222985,0.55
969,PORTE DE SAINT-CLOUD,2018-01-01 10:00:00,48.8379612135,2.25712222985,3.74
970,PORTE DE SAINT-CLOUD,2018-01-01 11:00:00,48.8379612135,2.25712222985,3.27
971,PORTE DE SAINT-CLOUD,2018-01-01 12:00:00,48.8379612135,2.25712222985,4.2799999999999985
972,PORTE DE SAINT-CLOUD,2018-01-01 19:00:00,48.8379612135,2.25712222985,7.74
973,PORTE DE SAINT-CLOUD,2018-01-01 01:00:00,48.8379612135,2.25712222985,0.1
974,PORTE DE SAINT-CLOUD,2018-01-01 22:00:00,48.8379612135,2.25712222985,2.215
975,PORTE DE SAINT-CLOUD,2018-01-01 23:00:00,48.8379612135,2.25712222985,1.775
976,PORTE DE SAINT-CLOUD,2018-01-01 02:00:00,48.8379612135,2.25712222985,0.02
977,PORTE DE SAINT-CLOUD,2018-01-01 07:00:00,48.8379612135,2.25712222985,6.43
998,PORTE DE SAINT-OUEN,2018-01-01 11:00:00,48.8973747955,2.32894281278,4.005
999,PORTE DE SAINT-OUEN,2018-01-01 19:00:00,48.8973747955,2.32894281278,6.6850000000000005
1002,DENFERT-ROCHEREAU,2018-01-01 13:00:00,48.8342929805,2.33285230996,5.57
1003,DENFERT-ROCHEREAU,2018-01-01 16:00:00,48.8342929805,2.33285230996,7.0600000000000005
1004,DENFERT-ROCHEREAU,2018-01-01 21:00:00,48.8342929805,2.33285230996,3.175
1005,DENFERT-ROCHEREAU,2018-01-01 22:00:00,48.8342929805,2.33285230996,3.095
1006,DENFERT-ROCHEREAU,2018-01-01 02:00:00,48.8342929805,2.33285230996,0.035
1007,DENFERT-ROCHEREAU,2018-01-01 03:00:00,48.8342929805,2.33285230996,0.005
1008,DENFERT-ROCHEREAU,2018-01-01 08:00:00,48.8342929805,2.33285230996,11.14
1033,DUGOMMIER,2018-01-01 15:00:00,48.8390411437,2.38962001542,4.15
1034,DUGOMMIER,2018-01-01 23:00:00,48.8390411437,2.38962001542,1.3
1035,DUGOMMIER,2018-01-01 09:00:00,48.8390411437,2.38962001542,9.885
1056,DUPLEIX,2018-01-01 14:00:00,48.850434550799996,2.29361243444,4.105
1057,DUPLEIX,2018-01-01 16:00:00,48.850434550799996,2.29361243444,7.21
1058,DUPLEIX,2018-01-01 05:00:00,48.850434550799996,2.29361243444,0.22
1059,DUPLEIX,2018-01-01 09:00:00,48.850434550799996,2.29361243444,9.495
1075,DUROC,2018-01-01 11:00:00,48.846854854899995,2.3166346711099997,3.715
1076,DUROC,2018-01-01 18:00:00,48.846854854899995,2.3166346711099997,11.29
1077,DUROC,2018-01-01 01:00:00,48.846854854899995,2.3166346711099997,0.09
1078,DUROC,2018-01-01 21:00:00,48.846854854899995,2.3166346711099997,2.55
1079,DUROC,2018-01-01 22:00:00,48.846854854899995,2.3166346711099997,1.74
1091,ECOLE MILITAIRE,2018-01-01 00:00:00,48.8546821569,2.3060974037,0.935
1092,ECOLE MILITAIRE,2018-01-01 03:00:00,48.8546821569,2.3060974037,0.005
1093,ECOLE MILITAIRE,2018-01-01 04:00:00,48.8546821569,2.3060974037,0.0
1094,ECOLE MILITAIRE,2018-01-01 05:00:00,48.8546821569,2.3060974037,0.165
1110,ECOLE VETERINAIRE DE MAISONS-ALFORT,2018-01-01 15:00:00,48.814803006999995,2.42237614285,4.19
1111,ECOLE VETERINAIRE DE MAISONS-ALFORT,2018-01-01 19:00:00,48.814803006999995,2.42237614285,4.63
1141,BUTTES-CHAUMONT,2018-01-01 14:00:00,48.878514114,2.38161451329,4.12
1142,BUTTES-CHAUMONT,2018-01-01 15:00:00,48.878514114,2.38161451329,5.715
1143,BUTTES-CHAUMONT,2018-01-01 01:00:00,48.878514114,2.38161451329,0.135
1144,BUTTES-CHAUMONT,2018-01-01 23:00:00,48.878514114,2.38161451329,0.815
1145,BUTTES-CHAUMONT,2018-01-01 05:00:00,48.878514114,2.38161451329,0.56
1161,BUZENVAL,2018-01-01 11:00:00,48.851812133,2.40102227052,3.88
1162,BUZENVAL,2018-01-01 13:00:00,48.851812133,2.40102227052,4.755000000000001
1163,BUZENVAL,2018-01-01 17:00:00,48.851812133,2.40102227052,6.94
1164,BUZENVAL,2018-01-01 21:00:00,48.851812133,2.40102227052,2.185
1165,BUZENVAL,2018-01-01 22:00:00,48.851812133,2.40102227052,1.88
1166,BUZENVAL,2018-01-01 06:00:00,48.851812133,2.40102227052,2.125
1186,CADET,2018-01-01 12:00:00,48.875890681899996,2.3441260304599996,4.300000000000002
1187,CADET,2018-01-01 01:00:00,48.875890681899996,2.3441260304599996,0.21
1188,CADET,2018-01-01 20:00:00,48.875890681899996,2.3441260304599996,4.7650000000000015
1200,RIQUET,2018-01-01 19:00:00,48.888267620600004,2.3742040160799998,5.045
1201,RIQUET,2018-01-01 21:00:00,48.888267620600004,2.3742040160799998,2.05
1202,RIQUET,2018-01-01 23:00:00,48.888267620600004,2.3742040160799998,1.285
1203,RIQUET,2018-01-01 07:00:00,48.888267620600004,2.3742040160799998,8.71
1204,RIQUET,2018-01-01 09:00:00,48.888267620600004,2.3742040160799998,9.185
1226,BILLANCOURT,2018-01-01 13:00:00,48.832110560100006,2.23863934858,3.375
1227,BILLANCOURT,2018-01-01 20:00:00,48.832110560100006,2.23863934858,3.85
1248,ROBESPIERRE,2018-01-01 00:00:00,48.85572642859999,2.42298321615,0.55
1249,ROBESPIERRE,2018-01-01 10:00:00,48.85572642859999,2.42298321615,3.755
1250,ROBESPIERRE,2018-01-01 13:00:00,48.85572642859999,2.42298321615,5.09
1271,ROME,2018-01-01 19:00:00,48.8822269008,2.32127492677,7.199999999999998
1272,ROME,2018-01-01 01:00:00,48.8822269008,2.32127492677,0.13
1273,ROME,2018-01-01 22:00:00,48.8822269008,2.32127492677,2.595
1274,ROME,2018-01-01 04:00:00,48.8822269008,2.32127492677,0.01
1296,TUILERIES,2018-01-01 14:00:00,48.8643437787,2.33012987711,5.37
1297,TUILERIES,2018-01-01 19:00:00,48.8643437787,2.33012987711,12.335
1298,TUILERIES,2018-01-01 23:00:00,48.8643437787,2.33012987711,3.055
1299,TUILERIES,2018-01-01 02:00:00,48.8643437787,2.33012987711,0.0
1300,PORTE DE SAINT-OUEN,2018-01-01 02:00:00,48.8973747955,2.32894281278,0.005
1301,PORTE DE SAINT-OUEN,2018-01-01 03:00:00,48.8973747955,2.32894281278,0.0
1302,PORTE DE SAINT-OUEN,2018-01-01 04:00:00,48.8973747955,2.32894281278,0.0
1303,PORTE DE SAINT-OUEN,2018-01-01 05:00:00,48.8973747955,2.32894281278,1.0550000000000002
1321,PORTE DES LILAS,2018-01-01 00:00:00,48.8772136604,2.40660986512,0.52
1322,PORTE DES LILAS,2018-01-01 12:00:00,48.8772136604,2.40660986512,4.565
1323,PORTE DES LILAS,2018-01-01 01:00:00,48.8772136604,2.40660986512,0.115
1324,PORTE DES LILAS,2018-01-01 03:00:00,48.8772136604,2.40660986512,0.0
1325,PORTE DES LILAS,2018-01-01 06:00:00,48.8772136604,2.40660986512,2.315
1346,PORTE DE VANVES,2018-01-01 00:00:00,48.8277046117,2.30534093081,0.45
1347,PORTE DE VANVES,2018-01-01 10:00:00,48.8277046117,2.30534093081,4.02
1348,PORTE DE VANVES,2018-01-01 17:00:00,48.8277046117,2.30534093081,10.185
1349,PORTE DE VANVES,2018-01-01 19:00:00,48.8277046117,2.30534093081,6.195
1350,PORTE DE VANVES,2018-01-01 20:00:00,48.8277046117,2.30534093081,3.79
1351,PORTE DE VANVES,2018-01-01 07:00:00,48.8277046117,2.30534093081,7.255
1352,PORTE DE VANVES,2018-01-01 08:00:00,48.8277046117,2.30534093081,13.035
1368,PORTE DE VERSAILLES,2018-01-01 00:00:00,48.8326011924,2.28825267741,0.47
1369,PORTE DE VERSAILLES,2018-01-01 16:00:00,48.8326011924,2.28825267741,6.81
1370,PORTE DE VERSAILLES,2018-01-01 02:00:00,48.8326011924,2.28825267741,0.01
1371,PORTE DE VERSAILLES,2018-01-01 08:00:00,48.8326011924,2.28825267741,11.5
1385,ABBESSES,2018-01-01 11:00:00,48.884594208,2.3379497770599995,4.055
1386,ABBESSES,2018-01-01 18:00:00,48.884594208,2.3379497770599995,6.725
1387,ABBESSES,2018-01-01 21:00:00,48.884594208,2.3379497770599995,2.77
1388,ABBESSES,2018-01-01 23:00:00,48.884594208,2.3379497770599995,2.825
1389,ABBESSES,2018-01-01 02:00:00,48.884594208,2.3379497770599995,0.005
1415,ARGENTINE,2018-01-01 12:00:00,48.875594049899995,2.28932258961,5.29
1416,ARGENTINE,2018-01-01 13:00:00,48.875594049899995,2.28932258961,5.105
1417,ARGENTINE,2018-01-01 16:00:00,48.875594049899995,2.28932258961,6.15
1418,ARGENTINE,2018-01-01 04:00:00,48.875594049899995,2.28932258961,0.0
1419,ARGENTINE,2018-01-01 08:00:00,48.875594049899995,2.28932258961,10.945
1439,EDGAR QUINET,2018-01-01 00:00:00,48.840663229300006,2.3263846107900004,2.715
1440,EDGAR QUINET,2018-01-01 15:00:00,48.840663229300006,2.3263846107900004,4.59
1441,EDGAR QUINET,2018-01-01 17:00:00,48.840663229300006,2.3263846107900004,8.435
1442,EDGAR QUINET,2018-01-01 21:00:00,48.840663229300006,2.3263846107900004,5.42
